ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
300103.SZ,20240102,6.44,6.6,6.37,6.56,6.35,0.21,3.3071,55091.3,35944.58
300103.SZ,20240103,6.56,6.59,6.35,6.4,6.56,-0.16,-2.439,48759.5,31448.669
300103.SZ,20240104,6.45,6.51,6.4,6.46,6.4,0.06,0.9375,40291.5,25982.793
300103.SZ,20240105,6.45,6.54,6.35,6.38,6.46,-0.08,-1.2384,38946.0,25062.262
300103.SZ,20240108,6.37,6.43,6.28,6.29,6.38,-0.09,-1.4107,42116.5,26730.315
300103.SZ,20240109,6.29,6.49,6.29,6.39,6.29,0.1,1.5898,49578.0,31714.995
300103.SZ,20240110,6.38,6.44,6.25,6.27,6.39,-0.12,-1.8779,32973.0,20800.986
300103.SZ,20240111,6.37,6.37,6.24,6.35,6.27,0.08,1.2759,34945.0,22030.055
300103.SZ,20240112,6.36,6.47,6.33,6.36,6.35,0.01,0.1575,34412.0,21990.929
300103.SZ,20240115,6.36,6.42,6.26,6.29,6.36,-0.07,-1.1006,33726.0,21243.348
300103.SZ,20240116,6.27,6.34,6.13,6.26,6.29,-0.03,-0.4769,33064.0,20565.649
300103.SZ,20240117,6.3,6.35,6.1,6.1,6.26,-0.16,-2.5559,37534.0,23235.492
300103.SZ,20240118,6.14,6.16,5.82,5.97,6.1,-0.13,-2.1311,53888.0,32096.059
300103.SZ,20240119,6.03,6.03,5.84,5.84,5.97,-0.13,-2.1776,36606.67,21663.213
300103.SZ,20240122,5.89,5.98,5.5,5.54,5.84,-0.3,-5.137,51779.0,29496.303
300103.SZ,20240123,5.47,5.62,5.26,5.35,5.54,-0.19,-3.4296,84194.0,45042.762
300103.SZ,20240124,5.42,5.5,5.18,5.41,5.35,0.06,1.1215,86886.27,46466.778
300103.SZ,20240125,5.45,5.76,5.45,5.75,5.41,0.34,6.2847,57825.5,32541.017
300103.SZ,20240126,5.79,5.94,5.65,5.87,5.75,0.12,2.087,48314.0,28342.385
300103.SZ,20240129,5.96,5.96,5.59,5.6,5.87,-0.27,-4.5997,55807.0,31746.507
300103.SZ,20240130,5.58,5.6,5.26,5.29,5.6,-0.31,-5.5357,52381.0,28205.637
300103.SZ,20240131,5.31,5.31,4.9,4.91,5.29,-0.38,-7.1834,61518.33,30958.602
300103.SZ,20240201,4.91,4.91,4.55,4.72,4.91,-0.19,-3.8697,82419.73,38785.241
300103.SZ,20240202,4.77,4.88,4.22,4.38,4.72,-0.34,-7.2034,105106.07,47366.311
300103.SZ,20240205,4.19,4.3,3.5,3.55,4.38,-0.83,-18.9498,178389.94,66797.993
300103.SZ,20240206,3.51,3.55,3.01,3.34,3.55,-0.21,-5.9155,157929.01,51232.851
300103.SZ,20240207,3.33,3.34,2.75,3.05,3.34,-0.29,-8.6826,230053.84,67906.056
300103.SZ,20240208,2.96,3.43,2.73,3.25,3.05,0.2,6.5574,192856.75,58619.812
300103.SZ,20240219,3.25,3.46,3.21,3.43,3.25,0.18,5.5385,147195.78,49382.824
300103.SZ,20240220,3.43,3.55,3.39,3.5,3.43,0.07,2.0408,94101.23,32707.894
300103.SZ,20240221,3.53,3.96,3.5,3.81,3.5,0.31,8.8571,154662.56,58219.831
300103.SZ,20240222,3.81,4.07,3.74,3.96,3.81,0.15,3.937,108797.5,42495.166
300103.SZ,20240223,3.98,4.16,3.95,4.15,3.96,0.19,4.798,92381.41,37553.935
300103.SZ,20240226,4.25,4.5,4.19,4.39,4.15,0.24,5.7831,131204.0,56972.902
300103.SZ,20240227,4.4,4.56,4.35,4.46,4.39,0.07,1.5945,81110.0,36015.758
300103.SZ,20240228,4.51,4.69,3.9,3.9,4.46,-0.56,-12.5561,146950.5,63047.199
300103.SZ,20240229,3.88,4.23,3.78,4.21,3.9,0.31,7.9487,109045.68,44109.923
300103.SZ,20240301,4.21,4.46,4.1,4.2,4.21,-0.01,-0.2375,78755.0,33177.086
300103.SZ,20240304,4.21,4.37,3.98,4.1,4.2,-0.1,-2.381,72638.0,29829.57
300103.SZ,20240305,4.1,4.1,3.92,3.93,4.1,-0.17,-4.1463,68219.5,27187.008
300103.SZ,20240306,3.94,4.2,3.94,4.14,3.93,0.21,5.3435,72327.65,29502.064
300103.SZ,20240307,4.26,4.57,4.18,4.35,4.14,0.21,5.0725,147478.51,64122.998
300103.SZ,20240308,4.35,4.38,4.14,4.22,4.35,-0.13,-2.9885,107867.02,45458.81
300103.SZ,20240311,4.18,4.28,4.14,4.24,4.22,0.02,0.4739,81771.0,34327.234
300103.SZ,20240312,4.26,4.33,4.17,4.32,4.24,0.08,1.8868,79543.0,33871.321
300103.SZ,20240313,4.32,4.37,4.22,4.32,4.32,0.0,0.0,69547.55,29936.47
300103.SZ,20240314,4.3,4.39,4.22,4.32,4.32,0.0,0.0,68242.0,29513.085
300103.SZ,20240315,4.3,4.58,4.29,4.57,4.32,0.25,5.787,118440.0,52862.801
300103.SZ,20240318,4.58,5.11,4.57,4.72,4.57,0.15,3.2823,186475.0,89107.878
300103.SZ,20240319,4.74,4.8,4.56,4.58,4.72,-0.14,-2.9661,114565.0,53235.172
300103.SZ,20240320,4.57,4.66,4.54,4.64,4.58,0.06,1.31,80017.5,36945.811
300103.SZ,20240321,4.67,4.72,4.55,4.66,4.64,0.02,0.431,77054.5,35811.18
300103.SZ,20240322,4.64,4.69,4.49,4.58,4.66,-0.08,-1.7167,108122.5,49434.898
