ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
920564.BJ,20240102,16.16,19.63,15.23,19.63,15.1,4.53,30.0,68669.16,122712.169
920564.BJ,20240103,17.6,19.41,17.5,18.01,19.63,-1.62,-8.2527,94617.37,173340.827
920564.BJ,20240104,17.73,18.67,17.21,17.43,18.01,-0.58,-3.2204,59137.71,104985.438
920564.BJ,20240105,18.4,19.0,16.53,17.09,17.43,-0.34,-1.9507,65279.33,117359.499
920564.BJ,20240108,16.1,16.67,15.3,15.4,17.09,-1.69,-9.8888,51833.6,83319.557
920564.BJ,20240109,15.75,15.99,13.78,14.39,15.4,-1.01,-6.5584,47709.65,71040.522
920564.BJ,20240110,14.22,15.39,14.21,14.85,14.39,0.46,3.1967,35688.92,53131.651
920564.BJ,20240111,14.56,15.88,14.5,15.5,14.85,0.65,4.3771,42942.68,66056.62
920564.BJ,20240112,15.28,15.53,12.97,13.07,15.5,-2.43,-15.6774,47479.93,66990.059
920564.BJ,20240115,12.8,13.09,11.89,12.0,13.07,-1.07,-8.1867,30458.68,37791.02
920564.BJ,20240116,12.18,13.28,11.3,13.18,12.0,1.18,9.8333,49863.62,62130.163
920564.BJ,20240117,12.92,14.48,12.85,13.1,13.18,-0.08,-0.607,50096.15,68560.641
920564.BJ,20240118,12.86,14.47,12.56,14.09,13.1,0.99,7.5573,50656.5,69097.06
920564.BJ,20240119,14.0,14.71,13.89,14.33,14.09,0.24,1.7033,48673.65,70015.745
920564.BJ,20240122,14.6,14.98,13.44,13.77,14.33,-0.56,-3.9079,35943.07,51933.19
920564.BJ,20240123,13.52,14.38,13.42,14.28,13.77,0.51,3.7037,33050.02,46285.187
920564.BJ,20240124,14.49,14.54,13.22,13.8,14.28,-0.48,-3.3613,30369.63,41843.308
920564.BJ,20240125,13.48,14.35,12.5,13.25,13.8,-0.55,-3.9855,29206.37,40043.058
920564.BJ,20240126,12.98,13.67,12.72,12.82,13.25,-0.43,-3.2453,26451.88,34902.428
920564.BJ,20240129,12.82,13.0,10.82,11.0,12.82,-1.82,-14.1966,30756.61,36517.806
920564.BJ,20240130,10.9,11.47,10.58,11.39,11.0,0.39,3.5455,25284.14,28079.528
920564.BJ,20240131,11.39,12.69,11.39,11.9,11.39,0.51,4.4776,33773.98,41165.669
920564.BJ,20240201,11.73,12.28,11.22,11.47,11.9,-0.43,-3.6134,25280.58,29776.009
920564.BJ,20240202,11.5,12.13,10.51,11.24,11.47,-0.23,-2.0052,26481.05,30296.704
920564.BJ,20240205,11.3,11.33,9.91,10.53,11.24,-0.71,-6.3167,25836.64,27175.592
920564.BJ,20240206,10.52,11.79,10.33,11.65,10.53,1.12,10.6363,25811.42,28930.12
