ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
920028.BJ,20260320,21.0,22.8,20.28,22.7,9.4,13.3,141.4894,361282.65,766533.77
920028.BJ,20260323,20.78,20.8,18.36,18.51,22.7,-4.19,-18.4581,178867.97,350586.664
920028.BJ,20260324,19.5,20.35,18.23,18.9,18.51,0.39,2.107,151400.13,293982.918
920028.BJ,20260325,18.45,18.97,18.01,18.13,18.9,-0.77,-4.0741,140321.34,257349.442
920028.BJ,20260326,18.3,18.7,17.6,17.79,18.13,-0.34,-1.8753,114562.81,207323.399
920028.BJ,20260327,17.87,18.0,17.38,17.56,17.79,-0.23,-1.2929,79788.81,140929.947
920028.BJ,20260330,17.23,17.93,17.02,17.9,17.56,0.34,1.9362,80503.25,141274.212
920028.BJ,20260331,17.67,17.78,16.68,16.72,17.9,-1.18,-6.5922,88693.12,152007.968
920028.BJ,20260401,16.95,17.06,16.32,16.55,16.72,-0.17,-1.0167,57183.11,95186.913
920028.BJ,20260402,16.55,17.0,16.3,16.34,16.55,-0.21,-1.2689,47823.95,79263.746
920028.BJ,20260403,16.43,16.48,15.47,15.48,16.34,-0.86,-5.2632,58157.5,91710.057
920028.BJ,20260407,15.4,15.6,15.25,15.54,15.48,0.06,0.3876,27564.31,42593.092
920028.BJ,20260408,15.96,15.98,15.65,15.82,15.54,0.28,1.8018,43727.64,69174.457
920028.BJ,20260409,15.61,15.65,15.15,15.15,15.82,-0.67,-4.2351,42635.85,65572.854
920028.BJ,20260410,15.36,16.16,15.23,15.56,15.15,0.41,2.7063,58737.82,92294.083
920028.BJ,20260413,15.39,16.11,15.3,15.86,15.56,0.3,1.928,45966.57,72417.411
920028.BJ,20260414,15.79,16.27,15.6,15.72,15.86,-0.14,-0.8827,48640.19,77262.889
920028.BJ,20260415,15.78,16.21,15.71,15.83,15.72,0.11,0.6997,44759.91,71322.851
920028.BJ,20260416,15.84,15.89,15.35,15.53,15.83,-0.3,-1.8951,43737.06,67697.768
920028.BJ,20260417,15.46,16.66,15.28,16.35,15.53,0.82,5.2801,86701.46,138461.318
920028.BJ,20260420,16.31,17.38,16.18,16.66,16.35,0.31,1.896,89866.28,151396.329
920028.BJ,20260421,16.62,16.65,16.06,16.41,16.66,-0.25,-1.5006,45026.24,73354.221
920028.BJ,20260422,16.6,17.28,16.55,16.77,16.41,0.36,2.1938,59949.55,101105.066
920028.BJ,20260423,16.77,16.85,16.12,16.19,16.77,-0.58,-3.4586,44318.0,72397.271
920028.BJ,20260424,16.08,17.12,16.06,16.96,16.19,0.77,4.756,74514.12,125142.091
920028.BJ,20260427,16.99,18.46,16.61,17.81,16.96,0.85,5.0118,108656.99,193528.054
920028.BJ,20260428,17.56,18.27,17.32,17.7,17.81,-0.11,-0.6176,50687.17,89539.395
920028.BJ,20260429,17.52,17.71,17.08,17.45,17.7,-0.25,-1.4124,43402.93,75205.887
920028.BJ,20260430,17.25,17.83,16.93,17.0,17.45,-0.45,-2.5788,63798.45,110211.173
