ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
920055.BJ,20260331,36.0,43.11,36.0,37.8,24.7,13.1,53.0364,142826.18,543820.578
920055.BJ,20260401,35.61,36.7,34.66,34.7,37.8,-3.1,-8.2011,80092.61,283145.141
920055.BJ,20260402,34.53,35.86,33.96,34.29,34.7,-0.41,-1.1816,42197.08,146902.378
920055.BJ,20260403,34.29,34.6,32.87,33.0,34.29,-1.29,-3.762,34089.97,114090.826
920055.BJ,20260407,33.08,33.21,32.38,32.65,33.0,-0.35,-1.0606,19370.7,63562.496
920055.BJ,20260408,33.25,33.98,33.21,33.98,32.65,1.33,4.0735,28133.18,94385.427
920055.BJ,20260409,33.51,33.54,32.43,32.66,33.98,-1.32,-3.8846,22783.94,75076.37
920055.BJ,20260410,32.63,33.5,32.62,32.84,32.66,0.18,0.5511,17477.7,57783.039
920055.BJ,20260413,32.14,33.55,32.13,33.19,32.84,0.35,1.0658,17726.52,58583.916
920055.BJ,20260414,33.5,34.74,33.23,33.8,33.19,0.61,1.8379,23511.88,80053.328
920055.BJ,20260415,34.25,34.56,33.42,33.44,33.8,-0.36,-1.0651,21605.26,73294.153
920055.BJ,20260416,33.77,33.77,32.84,33.16,33.44,-0.28,-0.8373,17585.85,58207.778
920055.BJ,20260417,33.28,35.47,32.8,35.14,33.16,1.98,5.971,37059.86,127141.521
920055.BJ,20260420,35.0,36.28,34.75,35.22,35.14,0.08,0.2277,33605.4,119668.949
920055.BJ,20260421,34.97,35.29,33.86,35.1,35.22,-0.12,-0.3407,19751.08,68261.161
920055.BJ,20260422,34.9,35.92,34.8,35.7,35.1,0.6,1.7094,17907.83,63474.841
920055.BJ,20260423,35.68,35.7,34.31,35.09,35.7,-0.61,-1.7087,14079.12,49053.972
920055.BJ,20260424,34.51,34.68,33.5,33.61,35.09,-1.48,-4.2177,18081.18,61356.923
920055.BJ,20260427,33.68,33.69,32.5,33.11,33.61,-0.5,-1.4877,13545.3,44778.905
920055.BJ,20260428,32.9,33.8,32.62,32.72,33.11,-0.39,-1.1779,14119.83,46722.044
920055.BJ,20260429,33.34,34.66,33.2,34.53,32.72,1.81,5.5318,19081.26,64986.28
920055.BJ,20260430,34.51,35.96,34.17,35.13,34.53,0.6,1.7376,21621.47,76416.338
