ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
920030.BJ,20240102,4.5,4.64,4.43,4.64,4.46,0.18,4.0359,111625.09,50880.931
920030.BJ,20240103,4.63,4.93,4.51,4.85,4.64,0.21,4.5259,139619.3,65992.078
920030.BJ,20240104,4.82,4.86,4.64,4.76,4.85,-0.09,-1.8557,92074.64,43587.731
920030.BJ,20240105,4.75,4.82,4.35,4.49,4.76,-0.27,-5.6723,102683.53,46911.601
920030.BJ,20240108,4.42,4.58,4.28,4.28,4.49,-0.21,-4.6771,56281.87,25008.875
920030.BJ,20240109,4.3,4.34,3.96,4.13,4.28,-0.15,-3.5047,63903.06,26404.786
920030.BJ,20240110,4.1,4.22,4.02,4.22,4.13,0.09,2.1792,40112.84,16635.191
920030.BJ,20240111,4.22,4.28,4.16,4.23,4.22,0.01,0.237,33491.34,14149.426
920030.BJ,20240112,4.24,4.28,3.87,3.88,4.23,-0.35,-8.2742,55305.62,22429.706
920030.BJ,20240115,3.89,3.95,3.6,3.67,3.88,-0.21,-5.4124,47770.87,17853.231
920030.BJ,20240116,3.7,3.94,3.46,3.92,3.67,0.25,6.812,72488.58,27107.493
920030.BJ,20240117,3.85,4.0,3.79,3.8,3.92,-0.12,-3.0612,61227.13,23846.61
920030.BJ,20240118,3.77,3.9,3.6,3.88,3.8,0.08,2.1053,59032.98,22343.813
920030.BJ,20240119,3.89,4.03,3.85,4.0,3.88,0.12,3.0928,59845.3,23734.58
920030.BJ,20240122,3.98,4.04,3.7,3.79,4.0,-0.21,-5.25,47607.92,18523.739
920030.BJ,20240123,3.78,3.85,3.72,3.83,3.79,0.04,1.0554,32358.31,12256.268
920030.BJ,20240124,3.89,3.89,3.72,3.8,3.83,-0.03,-0.7833,30982.47,11728.829
920030.BJ,20240125,3.83,3.84,3.73,3.77,3.8,-0.03,-0.7895,46825.07,17768.214
920030.BJ,20240126,3.77,3.83,3.72,3.73,3.77,-0.04,-1.061,30823.27,11647.043
920030.BJ,20240129,3.77,3.77,3.4,3.42,3.73,-0.31,-8.311,37922.46,13631.689
920030.BJ,20240130,3.43,3.5,3.23,3.34,3.42,-0.08,-2.3392,27633.62,9178.433
