ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
920057.BJ,20240102,4.91,5.48,4.91,5.44,4.9,0.54,11.0204,111645.64,56972.939
920057.BJ,20240103,5.44,5.65,5.21,5.49,5.44,0.05,0.9191,108204.23,58545.181
920057.BJ,20240104,5.45,5.55,5.18,5.49,5.49,0.0,0.0,71270.04,38533.125
920057.BJ,20240105,5.49,5.54,5.05,5.06,5.49,-0.43,-7.8324,64714.62,33879.104
920057.BJ,20240108,5.0,5.5,4.95,5.06,5.06,0.0,0.0,77072.52,40257.029
920057.BJ,20240109,4.9,5.1,4.71,4.76,5.06,-0.3,-5.9289,63082.75,30728.238
920057.BJ,20240110,4.76,4.97,4.6,4.87,4.76,0.11,2.3109,36993.8,17683.978
920057.BJ,20240111,4.82,4.95,4.68,4.87,4.87,0.0,0.0,32828.33,15807.198
920057.BJ,20240112,4.85,4.91,4.48,4.48,4.87,-0.39,-8.0082,42840.52,19989.112
920057.BJ,20240115,4.46,4.5,4.21,4.29,4.48,-0.19,-4.2411,31411.9,13683.696
920057.BJ,20240116,4.25,4.61,4.06,4.59,4.29,0.3,6.993,49823.09,21696.784
920057.BJ,20240117,4.53,4.7,4.42,4.45,4.59,-0.14,-3.0501,39693.93,18160.304
920057.BJ,20240118,4.45,4.57,4.27,4.57,4.45,0.12,2.6966,33412.13,14813.687
920057.BJ,20240119,4.61,4.76,4.54,4.7,4.57,0.13,2.8446,42155.07,19710.604
920057.BJ,20240122,4.71,4.71,4.33,4.45,4.7,-0.25,-5.3191,23896.99,10856.669
920057.BJ,20240123,4.45,4.54,4.35,4.46,4.45,0.01,0.2247,13954.31,6232.163
920057.BJ,20240124,4.49,4.55,4.34,4.5,4.46,0.04,0.8969,21782.28,9707.198
920057.BJ,20240125,4.57,4.7,4.42,4.46,4.5,-0.04,-0.8889,34690.27,15718.318
920057.BJ,20240126,4.4,4.52,4.3,4.32,4.46,-0.14,-3.139,22590.56,9999.217
920057.BJ,20240129,4.33,4.35,3.98,3.99,4.32,-0.33,-7.6389,28398.09,11840.064
920057.BJ,20240130,3.99,4.04,3.8,3.87,3.99,-0.12,-3.0075,15617.44,6090.391
920057.BJ,20240131,3.88,4.01,3.87,3.92,3.87,0.05,1.292,18923.15,7433.599
920057.BJ,20240201,3.92,3.95,3.77,3.81,3.92,-0.11,-2.8061,14312.46,5478.247
920057.BJ,20240202,3.82,3.85,3.37,3.58,3.81,-0.23,-6.0367,23264.91,8435.199
920057.BJ,20240205,3.5,3.56,3.16,3.4,3.58,-0.18,-5.0279,25529.4,8536.745
920057.BJ,20240206,3.39,3.75,3.33,3.71,3.4,0.31,9.1176,30281.0,10824.142
920057.BJ,20240207,3.73,3.93,3.7,3.72,3.71,0.01,0.2695,34766.72,13324.222
