ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
920227.BJ,20240102,30.44,31.96,30.36,31.5,30.44,1.06,3.4823,12544.75,39106.169
920227.BJ,20240103,31.3,32.48,31.0,32.13,31.5,0.63,2.0,11235.99,35924.096
920227.BJ,20240104,32.69,33.2,31.12,32.1,32.13,-0.03,-0.0934,10120.81,32657.992
920227.BJ,20240105,31.84,32.36,29.11,29.32,32.1,-2.78,-8.6604,12162.68,37014.856
920227.BJ,20240108,28.91,29.38,27.38,27.38,29.32,-1.94,-6.6166,7585.64,21485.719
920227.BJ,20240109,27.67,27.85,24.82,25.91,27.38,-1.47,-5.3689,9325.29,24347.675
920227.BJ,20240110,25.6,27.49,25.22,26.58,25.91,0.67,2.5859,5701.35,15061.845
920227.BJ,20240111,26.8,27.18,26.1,26.8,26.58,0.22,0.8277,6272.22,16734.855
920227.BJ,20240112,26.8,26.8,24.48,24.5,26.8,-2.3,-8.5821,7982.67,20070.896
920227.BJ,20240115,24.19,24.88,23.4,23.91,24.5,-0.59,-2.4082,3972.12,9614.628
920227.BJ,20240116,24.19,25.56,22.22,25.54,23.91,1.63,6.8172,9296.57,22335.328
920227.BJ,20240117,25.1,28.12,24.9,26.07,25.54,0.53,2.0752,15152.31,40593.953
920227.BJ,20240118,25.5,29.58,22.3,28.89,26.07,2.82,10.817,22757.92,61441.794
920227.BJ,20240119,28.48,30.49,27.78,29.61,28.89,0.72,2.4922,21507.22,63009.631
920227.BJ,20240122,28.25,29.3,25.7,27.04,29.61,-2.57,-8.6795,15328.23,42357.576
920227.BJ,20240123,26.67,28.49,26.11,27.39,27.04,0.35,1.2944,10365.57,28093.964
920227.BJ,20240124,27.8,28.98,26.8,28.25,27.39,0.86,3.1398,15565.47,43893.714
920227.BJ,20240125,27.17,27.8,25.87,26.48,28.25,-1.77,-6.2655,13769.93,37095.144
920227.BJ,20240126,26.1,26.8,24.99,25.05,26.48,-1.43,-5.4003,10580.86,27208.75
920227.BJ,20240129,25.26,25.26,22.67,22.8,25.05,-2.25,-8.982,7733.56,18222.75
920227.BJ,20240130,22.51,23.44,22.18,22.87,22.8,0.07,0.307,4228.96,9639.365
920227.BJ,20240131,22.74,24.2,22.6,23.28,22.87,0.41,1.7927,5831.76,13619.782
920227.BJ,20240201,23.19,23.3,22.03,22.13,23.28,-1.15,-4.9399,5407.87,12203.389
920227.BJ,20240202,22.13,22.7,19.92,20.59,22.13,-1.54,-6.9589,6027.32,12698.371
920227.BJ,20240205,20.0,20.97,18.3,19.82,20.59,-0.77,-3.7397,5269.73,10397.3
920227.BJ,20240206,19.55,21.86,19.29,21.75,19.82,1.93,9.7376,6599.81,13855.397
920227.BJ,20240207,21.9,23.2,20.75,21.2,21.75,-0.55,-2.5287,5370.39,11909.33
920227.BJ,20240208,21.15,21.82,20.0,21.2,21.2,0.0,0.0,5002.42,10454.352
920227.BJ,20240219,21.49,23.4,21.2,23.08,21.2,1.88,8.8679,5804.23,13083.586
920227.BJ,20240220,23.45,25.2,23.01,24.7,23.08,1.62,7.0191,9898.01,24146.829
920227.BJ,20240221,24.29,30.87,23.6,26.66,24.7,1.96,7.9352,25349.91,69083.061
920227.BJ,20240222,25.75,26.78,25.11,25.98,26.66,-0.68,-2.5506,17155.9,44399.271
920227.BJ,20240223,25.67,26.22,24.84,25.05,25.98,-0.93,-3.5797,13116.94,33166.324
920227.BJ,20240226,24.77,25.32,24.31,24.46,25.05,-0.59,-2.3553,7208.49,17756.73
920227.BJ,20240227,24.5,25.7,24.31,25.69,24.46,1.23,5.0286,10542.52,26652.173
920227.BJ,20240228,25.7,26.66,24.09,24.36,25.69,-1.33,-5.1771,11219.31,28885.967
920227.BJ,20240229,24.02,25.31,24.02,25.19,24.36,0.83,3.4072,6365.83,15783.464
920227.BJ,20240301,25.26,25.74,25.03,25.52,25.19,0.33,1.31,6972.6,17766.448
920227.BJ,20240304,25.94,25.94,24.24,24.44,25.52,-1.08,-4.232,6645.43,16405.56
920227.BJ,20240305,24.0,24.36,23.0,23.19,24.44,-1.25,-5.1146,5849.42,13777.061
920227.BJ,20240306,23.18,24.07,23.0,23.79,23.19,0.6,2.5873,3386.78,8055.621
920227.BJ,20240307,24.0,24.6,23.51,23.53,23.79,-0.26,-1.0929,3281.92,7895.329
920227.BJ,20240308,23.78,24.0,23.64,23.84,23.53,0.31,1.3175,1674.31,3993.735
920227.BJ,20240311,23.71,24.18,23.7,24.18,23.84,0.34,1.4262,2271.82,5425.216
920227.BJ,20240312,24.24,24.38,23.67,24.29,24.18,0.11,0.4549,2166.69,5222.966
920227.BJ,20240313,24.33,24.63,23.78,23.82,24.29,-0.47,-1.935,2583.68,6243.957
920227.BJ,20240314,24.1,24.1,23.02,23.12,23.82,-0.7,-2.9387,1854.07,4370.89
920227.BJ,20240315,23.09,24.45,22.9,24.0,23.12,0.88,3.8062,4174.9,9942.518
920227.BJ,20240318,23.04,24.35,23.04,24.12,24.0,0.12,0.5,3235.34,7693.631
920227.BJ,20240319,24.02,24.29,23.59,23.8,24.12,-0.32,-1.3267,2955.95,7031.834
920227.BJ,20240320,23.65,24.0,23.41,23.82,23.8,0.02,0.084,3112.15,7360.71
920227.BJ,20240321,24.2,24.25,23.36,23.74,23.82,-0.08,-0.3359,3460.85,8198.991
920227.BJ,20240322,23.43,23.57,22.6,22.71,23.74,-1.03,-4.3387,2919.73,6709.82
920227.BJ,20240325,22.72,22.9,21.77,21.77,22.71,-0.94,-4.1391,2144.06,4776.801
920227.BJ,20240326,21.77,22.31,21.2,21.56,21.77,-0.21,-0.9646,2375.31,5158.894
920227.BJ,20240327,21.25,22.5,21.25,21.73,21.56,0.17,0.7885,2189.42,4820.761
920227.BJ,20240328,21.43,22.28,21.0,21.8,21.73,0.07,0.3221,1899.21,4132.476
920227.BJ,20240329,21.52,21.88,21.3,21.5,21.8,-0.3,-1.3761,1148.5,2466.916
920227.BJ,20240401,21.38,21.95,21.35,21.63,21.5,0.13,0.6047,1131.79,2446.118
920227.BJ,20240402,21.81,21.83,21.39,21.55,21.63,-0.08,-0.3699,1209.47,2598.759
920227.BJ,20240403,21.58,21.76,20.98,21.0,21.55,-0.55,-2.5522,1622.25,3445.471
920227.BJ,20240408,20.96,21.04,20.19,20.24,21.0,-0.76,-3.619,2087.82,4287.44
920227.BJ,20240409,20.22,20.49,20.16,20.49,20.24,0.25,1.2352,752.38,1524.892
920227.BJ,20240410,20.45,22.36,20.33,21.65,20.49,1.16,5.6613,4884.32,10668.786
920227.BJ,20240411,21.46,21.58,21.08,21.48,21.65,-0.17,-0.7852,1802.54,3841.692
920227.BJ,20240412,21.29,22.15,21.21,21.72,21.48,0.24,1.1173,1821.53,3969.722
920227.BJ,20240415,21.87,21.87,20.42,20.68,21.72,-1.04,-4.7882,1527.34,3200.158
920227.BJ,20240416,20.51,20.86,19.53,19.53,20.68,-1.15,-5.5609,1433.55,2856.995
920227.BJ,20240417,19.7,20.97,19.7,20.94,19.53,1.41,7.2197,1673.43,3459.049
920227.BJ,20240418,21.01,22.28,20.38,21.53,20.94,0.59,2.8176,2146.16,4661.461
