ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
002120.SZ,20240102,7.46,7.47,7.3,7.3,7.46,-0.16,-2.1448,249173.43,183511.447
002120.SZ,20240103,7.27,7.28,7.06,7.08,7.3,-0.22,-3.0137,583730.15,416015.653
002120.SZ,20240104,7.05,7.07,6.92,6.98,7.08,-0.1,-1.4124,364008.97,253965.377
002120.SZ,20240105,6.94,7.07,6.92,6.94,6.98,-0.04,-0.5731,291924.36,204333.583
002120.SZ,20240108,6.94,6.96,6.74,6.74,6.94,-0.2,-2.8818,328472.0,223927.731
002120.SZ,20240109,6.76,6.92,6.72,6.88,6.74,0.14,2.0772,422369.87,289192.443
002120.SZ,20240110,6.86,6.95,6.76,6.88,6.88,0.0,0.0,299974.43,206540.821
002120.SZ,20240111,6.87,7.01,6.84,6.99,6.88,0.11,1.5988,366223.56,254752.362
002120.SZ,20240112,6.96,7.09,6.93,7.01,6.99,0.02,0.2861,342399.85,240575.63
002120.SZ,20240115,7.0,7.05,6.94,6.95,7.01,-0.06,-0.8559,208118.74,145477.289
002120.SZ,20240116,6.95,6.97,6.83,6.95,6.95,0.0,0.0,247652.74,170734.172
002120.SZ,20240117,6.92,7.0,6.8,6.8,6.95,-0.15,-2.1583,287415.7,198307.308
002120.SZ,20240118,6.76,6.79,6.56,6.78,6.8,-0.02,-0.2941,383994.14,256761.137
002120.SZ,20240119,6.78,6.81,6.69,6.72,6.78,-0.06,-0.885,251434.28,169537.523
002120.SZ,20240122,6.67,6.69,6.32,6.37,6.72,-0.35,-5.2083,324350.57,211300.571
002120.SZ,20240123,6.37,6.55,6.28,6.52,6.37,0.15,2.3548,317369.74,204851.987
002120.SZ,20240124,6.56,6.64,6.39,6.64,6.52,0.12,1.8405,337150.97,220789.796
002120.SZ,20240125,6.62,6.82,6.6,6.81,6.64,0.17,2.5602,302103.5,203420.285
002120.SZ,20240126,6.79,6.85,6.72,6.76,6.81,-0.05,-0.7342,224262.15,152069.315
002120.SZ,20240129,6.78,6.83,6.61,6.64,6.76,-0.12,-1.7751,228801.43,153278.986
002120.SZ,20240130,6.61,6.64,6.39,6.4,6.64,-0.24,-3.6145,220655.68,144318.659
002120.SZ,20240131,6.41,6.49,6.22,6.24,6.4,-0.16,-2.5,315826.17,200181.513
002120.SZ,20240201,6.22,6.37,6.16,6.23,6.24,-0.01,-0.1603,278056.31,174011.555
002120.SZ,20240202,6.27,6.29,5.9,6.1,6.23,-0.13,-2.0867,412754.1,252881.773
002120.SZ,20240205,6.04,6.1,5.66,5.87,6.1,-0.23,-3.7705,444173.26,261611.676
002120.SZ,20240206,5.82,6.46,5.8,6.46,5.87,0.59,10.0511,507233.97,315034.574
002120.SZ,20240207,6.51,7.0,6.48,6.96,6.46,0.5,7.7399,699969.03,477980.906
002120.SZ,20240208,6.98,7.19,6.81,6.88,6.96,-0.08,-1.1494,567487.19,397343.807
002120.SZ,20240219,7.0,7.05,6.86,6.95,6.88,0.07,1.0174,414462.59,288168.144
002120.SZ,20240220,6.96,7.15,6.91,7.12,6.95,0.17,2.446,391608.16,276282.383
002120.SZ,20240221,7.08,7.22,7.01,7.06,7.12,-0.06,-0.8427,400903.05,285543.81
002120.SZ,20240222,7.04,7.12,6.99,7.09,7.06,0.03,0.4249,199183.84,140516.946
002120.SZ,20240223,7.1,7.23,7.0,7.23,7.09,0.14,1.9746,378788.2,269883.816
002120.SZ,20240226,7.33,7.35,7.09,7.16,7.23,-0.07,-0.9682,389628.77,280107.194
002120.SZ,20240227,7.16,7.25,7.11,7.24,7.16,0.08,1.1173,336289.0,241785.474
002120.SZ,20240228,7.23,7.38,7.01,7.01,7.24,-0.23,-3.1768,387436.69,280066.698
002120.SZ,20240229,7.0,7.21,6.94,7.21,7.01,0.2,2.8531,305039.6,217647.075
002120.SZ,20240301,7.17,7.26,7.13,7.2,7.21,-0.01,-0.1387,189632.99,136037.729
002120.SZ,20240304,7.21,7.26,7.13,7.18,7.2,-0.02,-0.2778,192857.9,138663.428
002120.SZ,20240305,7.11,7.14,7.0,7.03,7.18,-0.15,-2.0891,242038.8,170536.451
002120.SZ,20240306,7.0,7.09,6.91,7.0,7.03,-0.03,-0.4267,186291.81,130324.884
002120.SZ,20240307,7.03,7.1,6.9,6.9,7.0,-0.1,-1.4286,203760.06,142444.309
002120.SZ,20240308,6.91,6.97,6.81,6.94,6.9,0.04,0.5797,181309.7,124886.912
002120.SZ,20240311,6.87,7.1,6.87,7.1,6.94,0.16,2.3055,282936.69,198726.309
002120.SZ,20240312,7.13,7.43,7.07,7.34,7.1,0.24,3.3803,459404.03,334178.698
002120.SZ,20240313,7.34,7.6,7.3,7.5,7.34,0.16,2.1798,493131.05,367293.322
002120.SZ,20240314,7.44,7.49,7.3,7.35,7.5,-0.15,-2.0,280556.37,207542.747
002120.SZ,20240315,7.33,7.53,7.31,7.5,7.35,0.15,2.0408,242807.63,180248.047
002120.SZ,20240318,7.52,7.65,7.48,7.57,7.5,0.07,0.9333,281419.33,213024.395
002120.SZ,20240319,7.55,7.65,7.46,7.47,7.57,-0.1,-1.321,210799.65,158774.473
002120.SZ,20240320,7.43,7.84,7.43,7.78,7.47,0.31,4.1499,454713.42,348896.551
002120.SZ,20240321,7.8,7.86,7.63,7.7,7.78,-0.08,-1.0283,250838.95,193361.311
002120.SZ,20240322,7.66,7.66,7.39,7.4,7.7,-0.3,-3.8961,295329.51,220929.203
002120.SZ,20240325,7.36,7.5,7.28,7.33,7.4,-0.07,-0.9459,198297.61,146502.983
002120.SZ,20240326,7.31,7.41,7.27,7.37,7.33,0.04,0.5457,146516.68,107648.515
002120.SZ,20240327,7.36,7.38,7.15,7.16,7.37,-0.21,-2.8494,199855.11,144488.008
002120.SZ,20240328,7.16,7.32,7.12,7.18,7.16,0.02,0.2793,240842.91,173575.645
002120.SZ,20240329,7.18,7.33,7.06,7.3,7.18,0.12,1.6713,213213.98,153524.559
002120.SZ,20240401,7.3,7.6,7.28,7.6,7.3,0.3,4.1096,255830.84,191183.665
002120.SZ,20240402,7.51,7.68,7.48,7.58,7.6,-0.02,-0.2632,201452.4,152689.924
002120.SZ,20240403,7.47,7.57,7.29,7.31,7.58,-0.27,-3.562,256745.94,189507.029
002120.SZ,20240408,7.3,7.3,7.1,7.13,7.31,-0.18,-2.4624,199002.62,142906.674
